query,entrezgene,name,symbol,alias,taxid,MGI
328573,328573,RIKEN cDNA 4930407I10 gene,4930407I10Rik,Gm747,10090,MGI:2685593
320152,320152,RIKEN cDNA 4930412C18 gene,4930412C18Rik,5730591J02Rik,10090,MGI:2443490
381347,381347,RIKEN cDNA 4930412O13 gene,4930412O13Rik,Gm10853,10090,MGI:1921185
245511,245511,RIKEN cDNA 4930415L06 gene,4930415L06Rik,"Ppp4r3c, Ppp4r3cp, Smek3p",10090,MGI:3588286
73870,73870,RIKEN cDNA 4930417O13 gene,4930417O13Rik,,10090,MGI:1921120
74629,74629,RIKEN cDNA 4930426L09 gene,4930426L09Rik,,10090,MGI:1921879
67576,67576,RIKEN cDNA 4930429B21 gene,4930429B21Rik,,10090,MGI:1914826
74622,74622,RIKEN cDNA 4930429F11 gene,4930429F11Rik,,10090,MGI:1921872
68281,68281,RIKEN cDNA 4930430F08 gene,4930430F08Rik,"4930571E09Rik, A730088G13Rik, C430008C19Rik",10090,MGI:1921197
243944,243944,RIKEN cDNA 4930433I11 gene,4930433I11Rik,Gm481,10090,MGI:2685327
114673,114673,RIKEN cDNA 4930433N12 gene,4930433N12Rik,,10090,MGI:2149746
67583,67583,RIKEN cDNA 4930442L01 gene,4930442L01Rik,,10090,MGI:1914833
75801,75801,RIKEN cDNA 4930447C04 gene,4930447C04Rik,"4921504I02Rik, A930035O15Rik, Six6OS, Six6as, Six6os1",10090,MGI:1923051
74662,74662,glyceraldehyde-3-phosphate dehydrogenase pseudogene,4930448K20Rik,1700009K09Rik,10090,MGI:1921912
67410,67410,RIKEN cDNA 4930449I24 gene,4930449I24Rik,,10090,MGI:1914660
78118,78118,RIKEN cDNA 4930451I11 gene,4930451I11Rik,Fimp,10090,MGI:1925368
67609,67609,RIKEN cDNA 4930453N24 gene,4930453N24Rik,din,10090,MGI:1914859
67640,67640,RIKEN cDNA 4930465K10 gene,4930465K10Rik,,10090,MGI:1914890
67637,67637,RIKEN cDNA 4930470P17 gene,4930470P17Rik,,10090,MGI:1914887
74966,74966,RIKEN cDNA 4930471G03 gene,4930471G03Rik,1700007N01Rik,10090,MGI:1922216
74917,74917,RIKEN cDNA 4930474M22 gene,4930474M22Rik,,10090,MGI:1922167
218921,218921,RIKEN cDNA 4930474N05 gene,4930474N05Rik,,10090,MGI:3586330
74910,74910,RIKEN cDNA 4930480E11 gene,4930480E11Rik,,10090,MGI:1922160
74931,74931,RIKEN cDNA 4930481A15 gene,4930481A15Rik,,10090,MGI:1922181
67638,67638,RIKEN cDNA 4930483J18 gene,4930483J18Rik,,10090,MGI:1914888
214639,214639,RIKEN cDNA 4930486L24 gene,4930486L24Rik,,10090,MGI:1922258
75809,75809,RIKEN cDNA 4930488L21 gene,4930488L21Rik,4930452J22Rik,10090,MGI:1923059
74954,74954,RIKEN cDNA 4930503E14 gene,4930503E14Rik,,10090,MGI:1922204
75030,75030,"eukaryotic translation initiation factor 3, subunit I pseudogene",4930503E24Rik,,10090,MGI:1922280
74941,74941,gem (nuclear organelle) associated protein 8 pseudogene,4930503H13Rik,,10090,MGI:1922191
269033,269033,RIKEN cDNA 4930503L19 gene,4930503L19Rik,"9930107F24, Lars, Las2",10090,MGI:1922045
75087,75087,RIKEN cDNA 4930505A04 gene,4930505A04Rik,,10090,MGI:1922337
74706,74706,RIKEN cDNA 4930507D05 gene,4930507D05Rik,,10090,MGI:1921956
75084,75084,RIKEN cDNA 4930511M06 gene,4930511M06Rik,,10090,MGI:1922334
74724,74724,RIKEN cDNA 4930512B01 gene,4930512B01Rik,4930472D12Rik,10090,MGI:1921974
319960,319960,RIKEN cDNA 4930513N10 gene,4930513N10Rik,,10090,MGI:2443064
67642,67642,RIKEN cDNA 4930515G01 gene,4930515G01Rik,,10090,MGI:1914892
75070,75070,myc induced nuclear antigen pseudogene,4930515G16Rik,,10090,MGI:1922320
114676,114676,pyruvate dehydrogenase E1 alpha 1 pseudogene,4930519F09Rik,EyeLinc9,10090,MGI:2149783
75106,75106,RIKEN cDNA 4930519F16 gene,4930519F16Rik,Ppnx,10090,MGI:1922356
67593,67593,RIKEN cDNA 4930519G04 gene,4930519G04Rik,1700014B12Rik,10090,MGI:1914843
67646,67646,RIKEN cDNA 4930522H14 gene,4930522H14Rik,1700007J23Rik,10090,MGI:1914896
67647,67647,RIKEN cDNA 4930523C07 gene,4930523C07Rik,,10090,MGI:1914897
67592,67592,RIKEN cDNA 4930524B15 gene,4930524B15Rik,,10090,MGI:1914842
75135,75135,RIKEN cDNA 4930526I15 gene,4930526I15Rik,1600027J15Rik,10090,MGI:1922385
67735,67735,RIKEN cDNA 4930528A17 gene,4930528A17Rik,,10090,MGI:1914985
619677,619677,"zinc finger, BED domain containing 4 pseudogene",4930529C04Rik,,10090,MGI:1922392
319587,319587,RIKEN cDNA 4930539J05 gene,4930539J05Rik,8030475D13Rik,10090,MGI:1922477
668433,668433,RIKEN cDNA 4930544D05 gene,4930544D05Rik,,10090,MGI:2148639
67653,67653,RIKEN cDNA 4930544G11 gene,4930544G11Rik,,10090,MGI:1914903
75311,75311,RIKEN cDNA 4930550C14 gene,4930550C14Rik,Mfi,10090,MGI:1922561
108978,108978,RIKEN cDNA 4930555G01 gene,4930555G01Rik,,10090,MGI:1922055
78809,78809,RIKEN cDNA 4930562C15 gene,4930562C15Rik,,10090,MGI:1926059
75304,75304,RIKEN cDNA 4930563E22 gene,4930563E22Rik,,10090,MGI:1922554
75258,75258,RIKEN cDNA 4930563M21 gene,4930563M21Rik,Rfpl3s,10090,MGI:1922508
75930,75930,RIKEN cDNA 4930567H12 gene,4930567H12Rik,4930579P07Rik,10090,MGI:1923181
619303,619303,RIKEN cDNA 4930567H17 gene,4930567H17Rik,,10090,MGI:3588249
75859,75859,RIKEN cDNA 4930568D16 gene,4930568D16Rik,Ggta1l1,10090,MGI:1923109
75861,75861,RIKEN cDNA 4930571K23 gene,4930571K23Rik,,10090,MGI:1923111
67750,67750,RIKEN cDNA 4930578I06 gene,4930578I06Rik,,10090,MGI:1915000
67741,67741,RIKEN cDNA 4930579F01 gene,4930579F01Rik,,10090,MGI:1914991
75939,75939,RIKEN cDNA 4930579G24 gene,4930579G24Rik,,10090,MGI:1923189
75881,75881,RIKEN cDNA 4930579K19 gene,4930579K19Rik,,10090,MGI:1923131
78934,78934,RIKEN cDNA 4930581F22 gene,4930581F22Rik,,10090,MGI:1926184
67745,67745,RIKEN cDNA 4930583K01 gene,4930583K01Rik,,10090,MGI:1914995
75942,75942,RIKEN cDNA 4930584F24 gene,4930584F24Rik,"1700001J09Rik, 4930522C06Rik",10090,MGI:1923192
381798,381798,RIKEN cDNA 4930590J08 gene,4930590J08Rik,Gm1071,10090,MGI:2685917
75853,75853,RIKEN cDNA 4930592I03 gene,4930592I03Rik,,10090,MGI:1923103
77633,77633,G1 to S phase transition pseudogene,4930594C11Rik,,10090,MGI:1924883
245492,245492,RIKEN cDNA 4930595M18 gene,4930595M18Rik,,10090,MGI:3045300
239036,239036,RIKEN cDNA 4930596D02 gene,4930596D02Rik,,10090,MGI:3588288
74054,74054,RIKEN cDNA 4931406B18 gene,4931406B18Rik,4930538L19Rik,10090,MGI:1921304
70984,70984,RIKEN cDNA 4931406C07 gene,4931406C07Rik,,10090,MGI:1918234
77592,77592,RIKEN cDNA 4931406H21 gene,4931406H21Rik,,10090,MGI:1924842
210940,210940,RIKEN cDNA 4931408C20 gene,4931408C20Rik,,10090,MGI:3588222
74359,74359,RIKEN cDNA 4931414P19 gene,4931414P19Rik,Rtfc,10090,MGI:1921609
74356,74356,RIKEN cDNA 4931428F04 gene,4931428F04Rik,"Kiaa0895l, MATCAP",10090,MGI:1921606
70988,70988,RIKEN cDNA 4931428L18 gene,4931428L18Rik,4930563O14Rik,10090,MGI:1918238
74361,74361,RIKEN cDNA 4931429L15 gene,4931429L15Rik,,10090,MGI:1921611
71004,71004,RIKEN cDNA 4931440P22 gene,4931440P22Rik,,10090,MGI:1918254
237694,237694,RIKEN cDNA 4932414J04 gene,4932414J04Rik,,10090,MGI:3605619
75721,75721,RIKEN cDNA 4932414N04 gene,4932414N04Rik,,10090,MGI:1922971
211496,211496,RIKEN cDNA 4932415M13 gene,4932415M13Rik,,10090,MGI:3608328
245509,245509,RIKEN cDNA 4932429P05 gene,4932429P05Rik,,10090,MGI:3588287
319819,319819,RIKEN cDNA 4932435O22 gene,4932435O22Rik,,10090,MGI:2442791
74387,74387,RIKEN cDNA 4932438H23 gene,4932438H23Rik,4931406G06Rik,10090,MGI:1921637
319216,319216,RIKEN cDNA 4932441J04 gene,4932441J04Rik,,10090,MGI:2441691
74403,74403,RIKEN cDNA 4933400F21 gene,4933400F21Rik,"1700091C04Rik, 4930565K10Rik",10090,MGI:1921653
71011,71011,GLE1 RNA export mediator pseudogene,4933401B06Rik,,10090,MGI:1918261
330820,330820,RIKEN cDNA 4933402J07 gene,4933402J07Rik,,10090,MGI:3607717
233918,233918,RIKEN cDNA 4933402N03 gene,4933402N03Rik,4930412O05,10090,MGI:1914681
545732,545732,RIKEN cDNA 4933402N22 gene,4933402N22Rik,,10090,MGI:3703021
71030,71030,RIKEN cDNA 4933403O08 gene,4933403O08Rik,,10090,MGI:1918280
66752,66752,RIKEN cDNA 4933404O12 gene,4933404O12Rik,,10090,MGI:1914002
71046,71046,RIKEN cDNA 4933405L10 gene,4933405L10Rik,,10090,MGI:1918296
243996,243996,RIKEN cDNA 4933405O20 gene,4933405O20Rik,,10090,MGI:2142174
68308,68308,RIKEN cDNA 4933406F09 gene,4933406F09Rik,"1700007H14Rik, 4930429F21Rik, 4930570O04Rik, Gm3768",10090,MGI:1918289
71045,71045,RIKEN cDNA 4933406I18 gene,4933406I18Rik,4933403D24Rik,10090,MGI:1918295
71033,71033,RIKEN cDNA 4933406K04 gene,4933406K04Rik,"4930426M03Rik, 4930485I22Rik, 4933427G14Rik",10090,MGI:1918283
74396,74396,RIKEN cDNA 4933407K13 gene,4933407K13Rik,"A130080L05Rik, Dxz4",10090,MGI:1921646
71141,71141,RIKEN cDNA 4933407L21 gene,4933407L21Rik,,10090,MGI:1918391
227998,227998,RIKEN cDNA 4933409G03 gene,4933409G03Rik,,10090,MGI:3045336
108816,108816,RIKEN cDNA 4933409K07 gene,4933409K07Rik,b1402,10090,MGI:1918429
66765,66765,RIKEN cDNA 4933411K16 gene,4933411K16Rik,,10090,MGI:1914015
71088,71088,RIKEN cDNA 4933412E24 gene,4933412E24Rik,,10090,MGI:1918338
71182,71182,SEC13 homolog pseudogene,4933417G07Rik,,10090,MGI:1918432
71162,71162,RIKEN cDNA 4933421I07 gene,4933421I07Rik,,10090,MGI:1918412
232217,232217,RIKEN cDNA 4933427D06 gene,4933427D06Rik,,10090,MGI:3026922
74477,74477,RIKEN cDNA 4933427D14 gene,4933427D14Rik,"Gm43951, Kiaa0753, MNR",10090,MGI:1921727
66769,66769,RIKEN cDNA 4933427E11 gene,4933427E11Rik,,10090,MGI:1914019
66770,66770,RIKEN cDNA 4933429O19 gene,4933429O19Rik,1700031B11Rik,10090,MGI:1914020
214106,214106,RIKEN cDNA 4933430I17 gene,4933430I17Rik,bN189G18.7,10090,MGI:3045314
329735,329735,RIKEN cDNA 4933431E20 gene,4933431E20Rik,,10090,MGI:3584041
66779,66779,RIKEN cDNA 4933432I09 gene,4933432I09Rik,,10090,MGI:1914029
99650,99650,RIKEN cDNA 4933434E20 gene,4933434E20Rik,"5730552F22Rik, NICE-3, NS5ATP4",10090,MGI:1914027
66780,66780,RIKEN cDNA 4933436I01 gene,4933436I01Rik,,10090,MGI:1914030
74476,74476,RIKEN cDNA 4933439C10 gene,4933439C10Rik,2610028M21Rik,10090,MGI:1921726
381622,381622,RIKEN cDNA 5031410I06 gene,5031410I06Rik,,10090,MGI:3036277
319684,319684,RIKEN cDNA 5031425F14 gene,5031425F14Rik,,10090,MGI:2442533
68144,68144,RIKEN cDNA 5031426D15 gene,5031426D15Rik,,10090,MGI:1915394
100039684,100039684,RIKEN cDNA 5031434O11 gene,5031434O11Rik,Gm2370,10090,MGI:1923230
223739,223739,RIKEN cDNA 5031439G07 gene,5031439G07Rik,mKIAA0930,10090,MGI:2444899
114668,114668,NSA2 ribosome biogenesis homolog pseudogene,5033404E19Rik,,10090,MGI:2149700
77675,77675,RIKEN cDNA 5033406O09 gene,5033406O09Rik,9130204G15Rik,10090,MGI:1923205
414081,414081,RIKEN cDNA 5330413P13 gene,5330413P13Rik,,10090,MGI:3041161
100043213,100043213,RIKEN cDNA 5330434G04 gene,5330434G04Rik,,10090,MGI:1925519
321015,321015,RIKEN cDNA 5330439B14 gene,5330439B14Rik,,10090,MGI:2447824
71351,71351,RIKEN cDNA 5430402E10 gene,5430402E10Rik,OBP2,10090,MGI:1918601
73183,73183,RIKEN cDNA 5430402O13 gene,5430402O13Rik,3110047M22Rik,10090,MGI:1918631
74487,74487,RIKEN cDNA 5430405H02 gene,5430405H02Rik,2610307N17Rik,10090,MGI:1921737
232426,232426,RIKEN cDNA 5530400C23 gene,5530400C23Rik,GRP,10090,MGI:1918650
71445,71445,RIKEN cDNA 5530601H04 gene,5530601H04Rik,,10090,MGI:1918695
67531,67531,RIKEN cDNA 5730408K05 gene,5730408K05Rik,2610018C13Rik,10090,MGI:1914781
230757,230757,RIKEN cDNA 5730409E04Rik gene,5730409E04Rik,7530403E16Rik,10090,MGI:3609248
70550,70550,"capping protein (actin filament), gelsolin-like pseudogene",5730416F02Rik,,10090,MGI:1917800
70591,70591,RIKEN cDNA 5730455P16 gene,5730455P16Rik,,10090,MGI:1917841
236366,236366,RIKEN cDNA 5730507C01 gene,5730507C01Rik,,10090,MGI:1917882
70626,70626,RIKEN cDNA 5730522E02 gene,5730522E02Rik,,10090,MGI:1917876
100302730,100302730,gon-4-like pseudogene,5830417I10Rik,3632445O20Rik,10090,MGI:1923272
67765,67765,RIKEN cDNA 5830432E09 gene,5830432E09Rik,,10090,MGI:1915015
77877,77877,RIKEN cDNA 6030458C11 gene,6030458C11Rik,,10090,MGI:1925127
77727,77727,RIKEN cDNA 6030468B19 gene,6030468B19Rik,Il-40,10090,MGI:1924977
77883,77883,RIKEN cDNA 6030498E09 gene,6030498E09Rik,,10090,MGI:1925133
76133,76133,RIKEN cDNA 6230400D17 gene,6230400D17Rik,,10090,MGI:1923383
103712,103712,RIKEN cDNA 6330403K07 gene,6330403K07Rik,UGS148,10090,MGI:1918001
70720,70720,RIKEN cDNA 6330407A03 gene,6330407A03Rik,,10090,MGI:1917970
229613,229613,RIKEN cDNA 6330549D23 gene,6330549D23Rik,,10090,MGI:2442586
76880,76880,RIKEN cDNA 6430411K18 gen,6430411K18Rik,PEG11as,10090,MGI:1924130
234797,234797,RIKEN cDNA 6430548M08 gene,6430548M08Rik,"Kiaa0513, mKIAA0513",10090,MGI:2443793
320095,320095,RIKEN cDNA 6430550D23 gene,6430550D23Rik,,10090,MGI:2443361
320893,320893,RIKEN cDNA 6430562O15 gene,6430562O15Rik,,10090,MGI:2444982
235599,235599,RIKEN cDNA 6430571L13 gene,6430571L13Rik,,10090,MGI:2445137
76220,76220,RIKEN cDNA 6530402F18 gene,6530402F18Rik,mKIAA1857,10090,MGI:1923470
67791,67791,RIKEN cDNA 6530411M01 gene,6530411M01Rik,,10090,MGI:1915041
211378,211378,RIKEN cDNA 6720489N17 gene,6720489N17Rik,9330128I06,10090,MGI:2443901
228778,228778,RIKEN cDNA 6820408C15 gene,6820408C15Rik,,10090,MGI:3045333
547150,547150,cadherin 11 pseudogene,6820431F20Rik,,10090,MGI:3694236
546157,546157,RIKEN cDNA 7420426K07 gene,7420426K07Rik,,10090,MGI:3588253
212163,212163,RIKEN cDNA 8030462N17 gene,8030462N17Rik,"Akd2, Ark2N",10090,MGI:2444951
71523,71523,RIKEN cDNA 8430429K09 gene,8430429K09Rik,,10090,MGI:1918773
78103,78103,RIKEN cDNA 8430431K14 gene,8430431K14Rik,,10090,MGI:1925353
100041574,100041574,RIKEN cDNA 9030025P20 gene,9030025P20Rik,D17Zt9e,10090,MGI:3583895
74530,74530,RIKEN cDNA 9030612E09 gene,9030612E09Rik,,10090,MGI:1921780
105892,105892,lymphocyte antigen 6 complex pseudogene,9030619P08Rik,,10090,MGI:3612405
71583,71583,RIKEN cDNA 9130008F23 gene,9130008F23Rik,,10090,MGI:1918833
78921,78921,RIKEN cDNA 9130019O22 gene,9130019O22Rik,,10090,MGI:1926171
100042056,100042056,RIKEN cDNA 9130019P16 gene,9130019P16Rik,6430501H15Rik,10090,MGI:1918824
100043133,100043133,RIKEN cDNA 9130023H24 gene,9130023H24Rik,GLI4,10090,MGI:2442738
329160,329160,RIKEN cDNA 9130024F11 gene,9130024F11Rik,"B530002L08, EG329160",10090,MGI:1926150
77668,77668,RIKEN cDNA 9130209A04 gene,9130209A04Rik,,10090,MGI:1924918
231253,231253,RIKEN cDNA 9130230L23 gene,9130230L23Rik,,10090,MGI:3041166
75758,75758,RIKEN cDNA 9130401M01 gene,9130401M01Rik,,10090,MGI:1923008
619326,619326,RIKEN cDNA 9130409I23 gene,9130409I23Rik,,10090,MGI:3588271
109335,109335,RIKEN cDNA 9230102K24 gene,9230102K24Rik,,10090,MGI:1925931
414108,414108,RIKEN cDNA 9230114K14 gene,9230114K14Rik,,10090,MGI:3041212
320054,320054,RIKEN cDNA 9230116N13 gene,9230116N13Rik,,10090,MGI:2443255
100048895,100048895,RIKEN cDNA 9330020H09 gene,9330020H09Rik,,10090,MGI:3704457
319983,319983,RIKEN cDNA 9330111N05 gene,9330111N05Rik,,10090,MGI:2443112
414085,414085,RIKEN cDNA 9330151L19 gene,9330151L19Rik,,10090,MGI:3041168
319472,319472,RIKEN cDNA 9330158H04 gene,9330158H04Rik,,10090,MGI:2442094
212448,212448,RIKEN cDNA 9330159F19 gene,9330159F19Rik,,10090,MGI:3036239
320377,320377,RIKEN cDNA 9330175E14 gene,9330175E14Rik,A630085K21,10090,MGI:2443913
230996,230996,RIKEN cDNA 9430015G10 gene,9430015G10Rik,,10090,MGI:2444364
77288,77288,RIKEN cDNA 9430021M05 gene,9430021M05Rik,,10090,MGI:1924538
77252,77252,RIKEN cDNA 9430038I01 gene,9430038I01Rik,,10090,MGI:1924502
77323,77323,RIKEN cDNA 9430041J12 gene,9430041J12Rik,,10090,MGI:1924573
100037260,100037260,RIKEN cDNA 9430060I03 gene,9430060I03Rik,,10090,MGI:3702484
77428,77428,RIKEN cDNA 9430083A17 gene,9430083A17Rik,,10090,MGI:1924678
77432,77432,RIKEN cDNA 9530002B09 gene,9530002B09Rik,"Aump, Vpp1, Vppl",10090,MGI:1924682
77397,77397,RIKEN cDNA 9530003J23 gene,9530003J23Rik,Lyzf1,10090,MGI:1924647
330385,330385,RIKEN cDNA 9530026P05 gene,9530026P05Rik,B430306B02,10090,MGI:1924659
654796,654796,RIKEN cDNA 9530036O11Rik,9530036O11Rik,,10090,MGI:2444607
319482,319482,RIKEN cDNA 9530053A07 gene,9530053A07Rik,FCGBP,10090,MGI:2442118
319626,319626,RIKEN cDNA 9530059O14 gene,9530059O14Rik,,10090,MGI:2442421
213673,213673,RIKEN cDNA 9530068E07 gene,9530068E07Rik,Kct2,10090,MGI:2654705
68283,68283,RIKEN cDNA 9530077C05 gene,9530077C05Rik,"1110003N12Rik, mKIAA0895",10090,MGI:1915533
638247,638247,RIKEN cDNA 9530082P21 gene,9530082P21Rik,E030034P13Rik,10090,MGI:3603340
320440,320440,RIKEN cDNA 9530091C08 gene,9530091C08Rik,,10090,MGI:2444034
319903,319903,RIKEN cDNA 9630013A20 gene,9630013A20Rik,lncOL1,10090,MGI:2442953
320684,320684,RIKEN cDNA 9630028H03 gene,9630028H03Rik,,10090,MGI:2444526
328829,328829,RIKEN cDNA 9830107B12 gene,9830107B12Rik,Trem5,10090,MGI:3608415
268759,268759,RIKEN cDNA 9930012K11 gene,9930012K11Rik,,10090,MGI:2145726
320469,320469,RIKEN cDNA 9930014A18 gene,9930014A18Rik,,10090,MGI:2444091
240613,240613,RIKEN cDNA 9930021J03 gene,9930021J03Rik,"Gm9832, mKIAA2026",10090,MGI:2444398
194268,194268,RIKEN cDNA 9930104L06 gene,9930104L06Rik,C1orf109,10090,MGI:3041172
667214,667214,RIKEN cDNA 9930111J21 gene 1,9930111J21Rik1,"9930111J21Rik, Iigp",10090,MGI:3041173
245240,245240,RIKEN cDNA 9930111J21 gene 2,9930111J21Rik2,"9930111J21Rik, Irgb5",10090,MGI:3711310
319266,319266,RIKEN cDNA A130010J15 gene,A130010J15Rik,,10090,MGI:2441776
319269,319269,RIKEN cDNA A130040M12 gene,A130040M12Rik,"H3053C11, VL30",10090,MGI:2441779
117586,117586,alpha-1-B glycoprotein,A1bg,C44,10090,MGI:2152878
69865,69865,APOBEC1 complementation factor,A1cf,"1810073H04Rik, 9130016M20Rik, ACF64, ACF65, ASP",10090,MGI:1917115
100125339,100125339,RIKEN cDNA A230020J21 gene,A230020J21Rik,,10090,MGI:3704207
320845,320845,RIKEN cDNA A230056P14 gene,A230056P14Rik,,10090,MGI:2444856
319893,319893,RIKEN cDNA A230057D06 gene,A230057D06Rik,,10090,MGI:2442922
320742,320742,RIKEN cDNA A230072C01 gene,A230072C01Rik,,10090,MGI:2444644
331547,331547,RIKEN cDNA A230072E10 gene,A230072E10Rik,"C130073P14, Gm15139",10090,MGI:3603753
232345,232345,alpha-2-macroglobulin,A2m,A2mp,10090,MGI:2449119
232400,232400,alpha-2-macroglobulin like 1,A2ml1,"Ovos, Ovos2",10090,MGI:3039594
320977,320977,RIKEN cDNA A330023F24 gene,A330023F24Rik,C030002C11Rik,10090,MGI:2443958
319727,319727,RIKEN cDNA A330035P11 gene,A330035P11Rik,,10090,MGI:2442610
74333,74333,RIKEN cDNA A330040F15 gene,A330040F15Rik,,10090,MGI:3698434
606735,606735,RIKEN cDNA A330069E16 gene,A330069E16Rik,,10090,MGI:3583899
320026,320026,RIKEN cDNA A330076H08 gene,A330076H08Rik,Mirh1,10090,MGI:2443193
215493,215493,"alpha 1,3-galactosyltransferase 2 (isoglobotriaosylceramide synthase)",A3galt2,"Gm433, iGb3, iGb3S",10090,MGI:2685279
97159,97159,RIKEN cDNA A430005L14 gene,A430005L14Rik,,10090,MGI:2140680
243308,243308,RIKEN cDNA A430033K04 gene,A430033K04Rik,"ObI-1, ObI1",10090,MGI:3583896
403202,403202,RIKEN cDNA A430093F15 gene,A430093F15Rik,Gm674,10090,MGI:2685520
239559,239559,"alpha 1,4-galactosyltransferase",A4galt,,10090,MGI:3512453
333424,333424,"alpha-1,4-N-acetylglucosaminyltransferase",A4gnt,"Alpha4gnt, Gm798",10090,MGI:2143261
329562,329562,RIKEN cDNA A530013C23 gene,A530013C23Rik,,10090,MGI:3041178
319942,319942,RIKEN cDNA A530016L24 gene,A530016L24Rik,Nrac,10090,MGI:2443020
381287,381287,RIKEN cDNA A530032D15Rik gene,A530032D15Rik,Gm1888,10090,MGI:3037746
208079,208079,RIKEN cDNA A530053G22 gene,A530053G22Rik,,10090,MGI:2443347
320846,320846,RIKEN cDNA A530058N18 gene,A530058N18Rik,,10090,MGI:2444858
328830,328830,RIKEN cDNA A530064D06 gene,A530064D06Rik,"Trem4, pdctrem",10090,MGI:2443476
664702,664702,RIKEN cDNA A530088E08 gene,A530088E08Rik,,10090,MGI:3603459
319997,319997,RIKEN cDNA A630001G21 gene,A630001G21Rik,,10090,MGI:2443131
545280,545280,RIKEN cDNA A630010A05 gene,A630010A05Rik,,10090,MGI:3584518
320642,320642,RIKEN cDNA A630066F11 gene,A630066F11Rik,,10090,MGI:2444428
320770,320770,RIKEN cDNA A630072M18 gene,A630072M18Rik,Aptr,10090,MGI:2444702
381819,381819,RIKEN cDNA A630073D07 gene,A630073D07Rik,Gm1688,10090,MGI:2686534
100043910,100043910,RIKEN cDNA A630075F10 gene,A630075F10Rik,"4831414D02, Gm4722",10090,MGI:3604957
320586,320586,RIKEN cDNA A630089N07 gene,A630089N07Rik,,10090,MGI:2444323
212427,212427,RIKEN cDNA A730008H23 gene,A730008H23Rik,Fleg1,10090,
613258,613258,RIKEN cDNA A730017L22 gene,A730017L22Rik,,10090,MGI:3584452
100504733,100504733,RIKEN cDNA A730018C14 gene,A730018C14Rik,,10090,MGI:2442339
100503044,100503044,RIKEN cDNA A730020M07 gene,A730020M07Rik,,10090,MGI:2442643
320492,320492,RIKEN cDNA A830018L16 gene,A830018L16Rik,,10090,MGI:2444149
414093,414093,RIKEN cDNA A830082N09 gene,A830082N09Rik,Gm17567,10090,MGI:3041184
68162,68162,RIKEN cDNA A930003A15 gene,A930003A15Rik,,10090,MGI:1915412
330052,330052,RIKEN cDNA A930003O13 gene,A930003O13Rik,,10090,MGI:3612704
77940,77940,RIKEN cDNA A930004D18 gene,A930004D18Rik,,10090,MGI:1925190
68161,68161,RIKEN cDNA A930005H10 gene,A930005H10Rik,,10090,MGI:1915411
77779,77779,RIKEN cDNA A930007I19 gene,A930007I19Rik,,10090,MGI:1925029
319818,319818,RIKEN cDNA A930011G23 gene,A930011G23Rik,,10090,MGI:2442790
626275,626275,RIKEN cDNA A930012L18 gene,A930012L18Rik,,10090,MGI:2442887
68074,68074,RIKEN cDNA A930013F10 gene,A930013F10Rik,,10090,MGI:1915324
77810,77810,RIKEN cDNA A930015D03 gene,A930015D03Rik,,10090,MGI:1925060
239410,239410,"Smg-5 homolog, nonsense mediated mRNA decay factor pseudogene",A930017M01Rik,Gm305,10090,MGI:2685151
68243,68243,RIKEN cDNA A930018P22 gene,A930018P22Rik,,10090,MGI:1915493
100043450,100043450,expressed sequence AA387883,AA387883,,10090,MGI:3035466
433100,433100,expressed sequence AA388235,AA388235,,10090,MGI:3035178
613254,613254,expressed sequence AA465934,AA465934,,10090,MGI:2671018
433470,433470,expressed sequence AA467197,AA467197,"Nmes1, mir-147",10090,MGI:3034182
100272219,100272219,expressed sequence AA543186,AA543186,,10090,MGI:3035233
57866,57866,EST AA545190,AA545190,,10090,MGI:1889333
241051,241051,PHD finger protein 19 pseudogene,AA619741,,10090,MGI:3035322
100554,100554,expressed sequence AA792892,AA792892,,10090,MGI:2140789
212439,212439,expressed sequence AA986860,AA986860,"E030025M07, Sarg",10090,MGI:2138143
546849,546849,AADACL4 family member 3,AAdacl4fm3,"Gm13178, Gm437",10090,MGI:3650721
382062,382062,cDNA sequence AB124611,AB124611,Gm1706,10090,MGI:3043001
380878,380878,cDNA sequence AF067063,AF067063,,10090,MGI:2687009
100303647,100303647,snoRNA AF357359,AF357359,MBII-426,10090,MGI:3843219
100302567,100302567,snoRNA AF357399,AF357399,MBI-142,10090,MGI:5439844
98870,98870,expressed sequence AI182371,AI182371,,10090,MGI:2138853
621080,621080,expressed sequence AI429214,AI429214,,10090,MGI:2142538
103729,103729,expressed sequence AI450353,AI450353,,10090,MGI:2144169
101602,101602,expressed sequence AI467606,AI467606,,10090,MGI:2141979
229694,229694,expressed sequence AI504432,AI504432,A230102G19,10090,MGI:2139742
433855,433855,expressed sequence AI506816,AI506816,,10090,MGI:2140929
100165,100165,expressed sequence AI507597,AI507597,,10090,MGI:2140323
330941,330941,expressed sequence AI593442,AI593442,E130102D23,10090,MGI:2143099
98404,98404,expressed sequence AI597479,AI597479,,10090,MGI:2138299
